3	METABOLISM	Lipid transport and metabolism 	C-3 sterol dehydrogenase/3-beta-hydroxysteroid dehydrogenase and related dehydrogenases	KOG1430
5	METABOLISM	Lipid transport and metabolism 	Enoyl-CoA hydratase	KOG1679
5	METABOLISM	Lipid transport and metabolism 	Enoyl-CoA hydratase	KOG1680
4	METABOLISM	Lipid transport and metabolism 	Enoyl-CoA hydratase	KOG1684
5	METABOLISM	Lipid transport and metabolism 	Enoyl-CoA hydratase/isomerase	KOG0016
5	METABOLISM	Lipid transport and metabolism 	Enoyl-CoA isomerase	KOG1681
5	METABOLISM	Lipid transport and metabolism 	Enoyl-CoA isomerase	KOG1682
2	METABOLISM	Lipid transport and metabolism 	Hydroxymethylglutaryl-CoA synthase	KOG1393
5	METABOLISM	Lipid transport and metabolism 	Lipid exporter ABCA1 and related proteins, ABC superfamily	KOG0059
10	METABOLISM	Lipid transport and metabolism 	Long chain fatty acid acyl-CoA ligase	KOG1177
9	METABOLISM	Lipid transport and metabolism 	Long-chain acyl-CoA synthetases (AMP-forming)	KOG1256
4	METABOLISM	Lipid transport and metabolism 	Long-chain acyl-CoA transporter, ABC superfamily (involved in peroxisome organization and biogenesis)	KOG0060
1	METABOLISM	Lipid transport and metabolism 	Lysophospholipase	KOG1455
4	METABOLISM	Lipid transport and metabolism 	Malonyl-CoA:ACP transacylase	KOG2926
11	METABOLISM	Lipid transport and metabolism 	Medium-chain acyl-CoA dehydrogenase	KOG0140
4	METABOLISM	Lipid transport and metabolism 	Mitochondrial/plastidial beta-ketoacyl-ACP reductase	KOG1200
1	METABOLISM	Lipid transport and metabolism 	Oxidosqualene-lanosterol cyclase and related proteins	KOG0497
5	METABOLISM	Lipid transport and metabolism 	Peroxisomal 3-ketoacyl-CoA-thiolase P-44/SCP2	KOG1406
4	METABOLISM	Lipid transport and metabolism 	Peroxisomal long-chain acyl-CoA transporter, ABC superfamily	KOG0064
1	METABOLISM	Lipid transport and metabolism 	Peroxisomal multifunctional beta-oxidation protein and related enzymes	KOG1206
3	METABOLISM	Lipid transport and metabolism 	Phospholipase A2-activating protein (contains WD40 repeats)	KOG0301
9	METABOLISM	Lipid transport and metabolism 	Pristanoyl-CoA/acyl-CoA oxidase	KOG0135
1	METABOLISM	Lipid transport and metabolism 	Serine/threonine kinase receptor-associated protein	KOG0278
11	METABOLISM	Lipid transport and metabolism 	Short-chain acyl-CoA dehydrogenase	KOG0139
2	METABOLISM	Lipid transport and metabolism 	Squalene monooxygenase	KOG1298
9	METABOLISM	Lipid transport and metabolism 	Very long-chain acyl-CoA synthetase/fatty acid transporter	KOG1179
11	METABOLISM	Lipid transport and metabolism 	Very-long-chain acyl-CoA dehydrogenase	KOG0137
2	METABOLISM	Nucleotide transport and metabolism 	5' nucleotidase	KOG4419
2	METABOLISM	Nucleotide transport and metabolism 	Adenine deaminase/adenosine deaminase	KOG1097
3	METABOLISM	Nucleotide transport and metabolism 	Adenine phosphoribosyl transferases	KOG1712
1	METABOLISM	Nucleotide transport and metabolism 	Adenosine monophosphate deaminase	KOG1096
1	METABOLISM	Nucleotide transport and metabolism 	Adenylate kinase	KOG3078
1	METABOLISM	Nucleotide transport and metabolism 	Adenylosuccinate synthase	KOG1355
3	METABOLISM	Nucleotide transport and metabolism 	Dihydroorotase and related enzymes	KOG2584
2	METABOLISM	Nucleotide transport and metabolism 	Ferredoxin/adrenodoxin reductase	KOG1800
2	METABOLISM	Nucleotide transport and metabolism 	Formyltetrahydrofolate dehydrogenase	KOG2452
2	METABOLISM	Nucleotide transport and metabolism 	GMP synthase	KOG1622
2	METABOLISM	Nucleotide transport and metabolism 	Glutamine phosphoribosylpyrophosphate amidotransferase	KOG0572
2	METABOLISM	Nucleotide transport and metabolism 	Glycinamide ribonucleotide synthetase (GARS)/Aminoimidazole ribonucleotide synthetase (AIRS)	KOG0237
5	METABOLISM	Nucleotide transport and metabolism 	IMP dehydrogenase/GMP reductase	KOG2550
1	METABOLISM	Nucleotide transport and metabolism 	Methylthioadenosine phosphorylase MTAP	KOG3985
2	METABOLISM	Nucleotide transport and metabolism 	Phosphoribosylformylglycinamidine synthase	KOG1907
1	METABOLISM	Nucleotide transport and metabolism 	Predicted equilibrative nucleoside transporter protein	KOG2057
1	METABOLISM	Nucleotide transport and metabolism 	Predicted nucleotide kinase/nuclear protein involved oxidative stress response	KOG3347
1	METABOLISM	Nucleotide transport and metabolism 	Purine nucleoside phosphorylase	KOG3984
1	METABOLISM	Nucleotide transport and metabolism 	Ribose-phosphate pyrophosphokinase	KOG1448
1	METABOLISM	Nucleotide transport and metabolism 	Uridylate kinase/adenylate kinase	KOG3079
22	METABOLISM	Nucleotide transport and metabolism 	Xanthine dehydrogenase	KOG0430
4	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	1-Acyl dihydroxyacetone phosphate reductase and related dehydrogenases	KOG1209
1	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Alcohol dehydrogenase, class III	KOG0022
2	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Alcohol dehydrogenase, class V	KOG0023
9	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Amine oxidase	KOG0029
4	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Corticosteroid 11-beta-dehydrogenase and related short chain-type dehydrogenases	KOG1610
6	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Dehydrogenases with different specificities (related to short-chain alcohol dehydrogenases)	KOG1208
4	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Diacetyl reductase/L-xylulose reductase	KOG1207
3	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Flavin-containing monooxygenase	KOG1399
5	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Hydroxysteroid 17-beta dehydrogenase 11	KOG1201
10	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Multidrug resistance-associated protein/mitoxantrone resistance protein, ABC superfamily	KOG0054
10	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Multidrug/pheromone exporter, ABC superfamily	KOG0055
9	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Non-ribosomal peptide synthetase/alpha-aminoadipate reductase and related enzymes	KOG1178
10	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	PQQ (pyrrolo-quinoline quinone) repeat protein	KOG4649
1	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Phenylalanine and histidine ammonia-lyase	KOG0222
9	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Pleiotropic drug resistance proteins (PDR1-15), ABC superfamily	KOG0065
6	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Predicted 3-ketosphinganine reductase	KOG1210
3	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Predicted dehydrogenase	KOG1204
7	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Predicted dehydrogenase	KOG1205
3	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Pyridine nucleotide-disulphide oxidoreductase	KOG0405
4	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Short-chain alcohol dehydrogenase/3-hydroxyacyl-CoA dehydrogenase	KOG1199
2	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Sorbitol dehydrogenase	KOG0024
5	METABOLISM	Secondary metabolites biosynthesis, transport and catabolism 	Transporter, ABC superfamily (Breast cancer resistance protein)	KOG0061
4	POORLY CHARACTERIZED	Function unknown 	Angio-associated migratory cell protein (contains WD40 repeats)	KOG0296
4	POORLY CHARACTERIZED	Function unknown 	Beta-TrCP (transducin repeats containing)/Slimb proteins	KOG0281
29	POORLY CHARACTERIZED	Function unknown 	Leucine-rich repeat protein	KOG0472
4	POORLY CHARACTERIZED	Function unknown 	Notchless-like WD40 repeat-containing protein	KOG0271
5	POORLY CHARACTERIZED	Function unknown 	Predicted membrane protein	KOG4550
11	POORLY CHARACTERIZED	Function unknown 	TPR repeat-containing protein	KOG4555
1	POORLY CHARACTERIZED	Function unknown 	Topoisomerase TOP1-interacting protein BTBD1	KOG2075
3	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved coiled-coil protein	KOG4674
1	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved low complexity protein	KOG4672
1	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein	KOG2585
1	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein	KOG2939
1	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein	KOG2998
9	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein	KOG3060
1	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein	KOG3620
1	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein	KOG3740
1	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein	KOG4422
9	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein (Rhs family)	KOG4659
19	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein, contains LRR repeats	KOG4648
1	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein, contains RCC1 domain	KOG1427
1	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein, contains TLDc domain	KOG2557
1	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein, contains WD40 repeats	KOG2110
1	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein, contains WD40 repeats	KOG2111
1	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein, contains WD40 repeats and FYVE domains	KOG1409
4	POORLY CHARACTERIZED	Function unknown 	Uncharacterized conserved protein, contains ankyrin and BTB/POZ domains	KOG0783
3	POORLY CHARACTERIZED	Function unknown 	WD40 repeat-containing protein	KOG0295
2	POORLY CHARACTERIZED	Function unknown 	Zinc carboxypeptidase	KOG2650
6	POORLY CHARACTERIZED	General function prediction only 	AAA ATPase containing von Willebrand factor type A (vWA) domain	KOG1808
14	POORLY CHARACTERIZED	General function prediction only 	AFH1-interacting protein FIP2, contains BTB/POZ domain and pentapeptide repeats	KOG1665
3	POORLY CHARACTERIZED	General function prediction only 	ATPase of the AAA+ superfamily	KOG2170
2	POORLY CHARACTERIZED	General function prediction only 	Alanine-glyoxylate aminotransferase AGT1	KOG2862
1	POORLY CHARACTERIZED	General function prediction only 	Carboxylesterase and related proteins	KOG1516
4	POORLY CHARACTERIZED	General function prediction only 	Cdc4 and related F-box and WD-40 proteins	KOG0274
1	POORLY CHARACTERIZED	General function prediction only 	Conserved WD40 repeat-containing protein	KOG0275
1	POORLY CHARACTERIZED	General function prediction only 	DEAD-box like helicase	KOG0354
1	POORLY CHARACTERIZED	General function prediction only 	Dolichol-phosphate mannosyltransferase	KOG2978
1	POORLY CHARACTERIZED	General function prediction only 	Dual-specificity tyrosine-phosphorylation regulated kinase	KOG0667
1	POORLY CHARACTERIZED	General function prediction only 	FAD-dependent oxidoreductase	KOG2820
2	POORLY CHARACTERIZED	General function prediction only 	FYVE finger-containing proteins	KOG1819
5	POORLY CHARACTERIZED	General function prediction only 	G-protein beta subunit	KOG0286
1	POORLY CHARACTERIZED	General function prediction only 	G-protein beta subunit-like protein (contains WD40 repeats)	KOG0315
23	POORLY CHARACTERIZED	General function prediction only 	GTP-binding protein GP-1	KOG0463
1	POORLY CHARACTERIZED	General function prediction only 	GTP-binding protein H-ray, small G protein superfamily	KOG0079
1	POORLY CHARACTERIZED	General function prediction only 	GTPase Rab18, small G protein superfamily	KOG0080
1	POORLY CHARACTERIZED	General function prediction only 	GTPase Rab21, small G protein superfamily	KOG0088
1	POORLY CHARACTERIZED	General function prediction only 	GTPase Rab26/Rab37, small G protein superfamily	KOG0083
1	POORLY CHARACTERIZED	General function prediction only 	GTPase Rab39, small G protein superfamily	KOG0091
2	POORLY CHARACTERIZED	General function prediction only 	Glyoxylase	KOG0813
1	POORLY CHARACTERIZED	General function prediction only 	Glyoxylase	KOG0814
5	POORLY CHARACTERIZED	General function prediction only 	Kelch repeat-containing proteins	KOG0379
1	POORLY CHARACTERIZED	General function prediction only 	Leucine rich repeat proteins, some proteins contain F-box	KOG1947
6	POORLY CHARACTERIZED	General function prediction only 	Leucine-rich repeat (LRR) protein associated with apoptosis in muscle tissue	KOG4579
7	POORLY CHARACTERIZED	General function prediction only 	Leucine-rich repeat proteins	KOG1859
4	POORLY CHARACTERIZED	General function prediction only 	Monodehydroascorbate/ferredoxin reductase	KOG1336
4	POORLY CHARACTERIZED	General function prediction only 	Multifunctional pyrimidine synthesis protein CAD (includes carbamoyl-phophate synthetase, aspartate transcarbamylase, and glutamine amidotransferase)	KOG0370
1	POORLY CHARACTERIZED	General function prediction only 	NAD dependent epimerase	KOG2774
2	POORLY CHARACTERIZED	General function prediction only 	Oxidoreductase	KOG2755
1	POORLY CHARACTERIZED	General function prediction only 	P-type ATPase	KOG0206
3	POORLY CHARACTERIZED	General function prediction only 	PHD finger protein AF10	KOG0956
1	POORLY CHARACTERIZED	General function prediction only 	Polytopic membrane protein Prominin	KOG4331
4	POORLY CHARACTERIZED	General function prediction only 	Predicted ABC-type transport, ATPase component/CCR4 associated factor	KOG2355
4	POORLY CHARACTERIZED	General function prediction only 	Predicted Ca2+-dependent phospholipid-binding protein	KOG1030
1	POORLY CHARACTERIZED	General function prediction only 	Predicted Ca2+-dependent phospholipid-binding protein	KOG1031
1	POORLY CHARACTERIZED	General function prediction only 	Predicted NAD-dependent oxidoreductase	KOG1196
2	POORLY CHARACTERIZED	General function prediction only 	Predicted RNA-binding polyribonucleotide nucleotidyltransferase	KOG1067
1	POORLY CHARACTERIZED	General function prediction only 	Predicted Rho GTPase-activating protein	KOG4407
9	POORLY CHARACTERIZED	General function prediction only 	Predicted acyl-CoA dehydrogenase	KOG1469
3	POORLY CHARACTERIZED	General function prediction only 	Predicted alanine-glyoxylate aminotransferase	KOG1403
1	POORLY CHARACTERIZED	General function prediction only 	Predicted cell surface protein homologous to bacterial outer membrane proteins	KOG2602
3	POORLY CHARACTERIZED	General function prediction only 	Predicted cysteine proteinase TIN-ag	KOG1544
1	POORLY CHARACTERIZED	General function prediction only 	Predicted dioxygenase	KOG3086
2	POORLY CHARACTERIZED	General function prediction only 	Predicted hormone receptor interactor	KOG4276
1	POORLY CHARACTERIZED	General function prediction only 	Predicted hydrolase/acyltransferase (alpha/beta hydrolase superfamily)	KOG1454
1	POORLY CHARACTERIZED	General function prediction only 	Predicted hydrolase/acyltransferase (alpha/beta hydrolase superfamily)	KOG4409
1	POORLY CHARACTERIZED	General function prediction only 	Predicted methyltransferase (contains a SET domain)	KOG1085
1	POORLY CHARACTERIZED	General function prediction only 	Predicted phospholipase D	KOG3603
1	POORLY CHARACTERIZED	General function prediction only 	Predicted protein kinase KKIAMRE	KOG0593
3	POORLY CHARACTERIZED	General function prediction only 	Predicted serine/threonine protein kinase	KOG0611
4	POORLY CHARACTERIZED	General function prediction only 	Predicted short chain-type dehydrogenase	KOG1611
2	POORLY CHARACTERIZED	General function prediction only 	Predicted signal transduction protein	KOG2220
1	POORLY CHARACTERIZED	General function prediction only 	Predicted signaling-associated protein (contains a PDZ domain)	KOG1421
1	POORLY CHARACTERIZED	General function prediction only 	Predicted transmembrane protein of the immunoglobulin family of cell adhesion molecules	KOG3515
8	POORLY CHARACTERIZED	General function prediction only 	Predicted transporter (ABC superfamily)	KOG0927
1	POORLY CHARACTERIZED	General function prediction only 	Predicted transporter (major facilitator superfamily)	KOG0254
4	POORLY CHARACTERIZED	General function prediction only 	Protein kinase PCTAIRE and related kinases	KOG0594
1	POORLY CHARACTERIZED	General function prediction only 	Protein kinase PITSLRE and related kinases	KOG0663
2	POORLY CHARACTERIZED	General function prediction only 	Putative Zn-finger protein	KOG1777
2	POORLY CHARACTERIZED	General function prediction only 	Putative transcriptional regulator DJ-1	KOG2764
2	POORLY CHARACTERIZED	General function prediction only 	RAVE (regulator of V-ATPase assembly) complex subunit RAV1/DMX protein, WD repeat superfamily	KOG1064
1	POORLY CHARACTERIZED	General function prediction only 	Ras-related GTPase	KOG0394
1	POORLY CHARACTERIZED	General function prediction only 	Ras-related GTPase	KOG0395
1	POORLY CHARACTERIZED	General function prediction only 	Ras-related small GTPase, Rho type	KOG0393
6	POORLY CHARACTERIZED	General function prediction only 	Reductases with broad range of substrate specificities	KOG0725
4	POORLY CHARACTERIZED	General function prediction only 	Ribosomal protein S6 kinase and related proteins	KOG0598
1	POORLY CHARACTERIZED	General function prediction only 	SNF2 family DNA-dependent ATPase	KOG0391
21	POORLY CHARACTERIZED	General function prediction only 	Serine-threonine phosphatase 2A, catalytic subunit	KOG0376
3	POORLY CHARACTERIZED	General function prediction only 	Serine-threonine protein kinase FUSED	KOG0597
2	POORLY CHARACTERIZED	General function prediction only 	Serine/threonine protein kinase	KOG0586
3	POORLY CHARACTERIZED	General function prediction only 	Serine/threonine protein kinase	KOG0589
1	POORLY CHARACTERIZED	General function prediction only 	Serine/threonine protein kinase	KOG3087
4	POORLY CHARACTERIZED	General function prediction only 	Sulfatase	KOG3867
1	POORLY CHARACTERIZED	General function prediction only 	Synaptic vesicle transporter SV2 (major facilitator superfamily)	KOG0253
1	POORLY CHARACTERIZED	General function prediction only 	Synaptic vesicle transporter SVOP and related transporters (major facilitator superfamily)	KOG0255
53	POORLY CHARACTERIZED	General function prediction only 	TPR repeat-containing protein	KOG0553
31	POORLY CHARACTERIZED	General function prediction only 	TPR repeat-containing protein	KOG1125
2	POORLY CHARACTERIZED	General function prediction only 	TPR repeat-containing protein	KOG1129
2	POORLY CHARACTERIZED	General function prediction only 	TPR repeat-containing protein	KOG2003
17	POORLY CHARACTERIZED	General function prediction only 	TPR repeat-containing protein	KOG4234
1	POORLY CHARACTERIZED	General function prediction only 	Transcription factor zerknullt and related HOX domain proteins	KOG0489
1	POORLY CHARACTERIZED	General function prediction only 	Type I phosphodiesterase/nucleotide pyrophosphatase	KOG2645
1	POORLY CHARACTERIZED	General function prediction only 	Uncharacterized conserved protein, contains BTB/POZ domain	KOG4350
1	POORLY CHARACTERIZED	General function prediction only 	Uncharacterized conserved protein, contains BTB/POZ domain	KOG4591
4	POORLY CHARACTERIZED	General function prediction only 	Uncharacterized conserved protein, contains PA domain	KOG2442
4	POORLY CHARACTERIZED	General function prediction only 	Uncharacterized conserved protein, contains PA domain	KOG3920
19	POORLY CHARACTERIZED	General function prediction only 	Uncharacterized conserved protein, contains TPR repeats	KOG1128
1	POORLY CHARACTERIZED	General function prediction only 	Uncharacterized conserved protein, contains WD40 repeat and BROMO domains	KOG0644
1	POORLY CHARACTERIZED	General function prediction only 	Uncharacterized conserved protein, contains dysferlin, TECPR and PH domains	KOG3669
2	POORLY CHARACTERIZED	General function prediction only 	Uncharacterized conserved protein, contains kelch repeat	KOG4693
2	POORLY CHARACTERIZED	General function prediction only 	Uncharacterized conserved protein, contains thioredoxin domain	KOG4277
2	POORLY CHARACTERIZED	General function prediction only 	WD repeat protein	KOG1539
1	POORLY CHARACTERIZED	General function prediction only 	WD40 repeat protein	KOG1310
1	POORLY CHARACTERIZED	General function prediction only 	WD40 repeat protein	KOG2109
1	POORLY CHARACTERIZED	General function prediction only 	WD40 repeat protein TipD	KOG0288
6	POORLY CHARACTERIZED	General function prediction only 	WD40 repeat-containing protein	KOG0266
1	POORLY CHARACTERIZED	General function prediction only 	WD40 repeat-containing protein	KOG4547
1	POORLY CHARACTERIZED	General function prediction only 	ZYG-1-like serine/threonine protein kinases	KOG3665
9	POORLY CHARACTERIZED	General function prediction only 	Zinc carboxypeptidase	KOG2649
1	POORLY CHARACTERIZED	General function prediction only 	mRNA splicing factor	KOG0289
